"description","id","user_id","district_id","advertiser_type","params.furniture","params.price1","params.price2","params.builttype","params.m","params.rooms","params.rent","external_id","last_refresh","wolna"
"Posiadam do wynajęcia nową przestronną kawalerkę 30m2 z dużą loggią, zlokalizowaną na czwartym piętrze 5-piętrowego budynku z windą, przy ul. Wilczak 20. Budynek oddany do użytku pod koniec  2019r., monitorowany i chroniony. 
Miejsce postojowe w hali garażowej w cenie czynszu! Wyposażenie i meble są całkowicie nowe. Na podłogach odpowiednio płytki i panele. Kuchnia w nowoczesnej zabudowie pod wymiar wraz z wysokiej klasy sprzętem AGD (płyta indukcyjna, piekarnik elektryczny, okap, lodówko-zamrażarka, zmywarka, pralka). Mieszkanie wyposażone w pojemną szafę typu komandor oraz TV LCD.
Cena najmu mieszkania 1.650zł + czynsz ok. 250zł (w czynszu centralne ogrzewanie, ciepła, zimna woda, ścieki). 
Świetna lokalizacja. W okolicy pełna infrastruktura, galerie handlowe, Lidl, Tesco, tereny zielone (Cytadela) .
Dostępne od zaraz. 
Kaucja zwrotna 2.000zł.
Zapraszam!
Osoba do kontaktu: Agnieszka tel. 512 114 227",577344028,34455083,727,"business","yes","price",1650,"apartamentowiec",30,"one",250,NA,2020-01-04 07:29:43,FALSE
"Do wynajęcia kawalerka w świeżo zrewitalizowanej kamienicy przy ul. Matejki 7A. Cała kamienica została gruntownie wyremontowana i oddana do użytku w październiku zeszłego roku. Kamienica znajduje się na zamkniętym podwórzu, do którego dostęp mają tylko mieszkańcy.

LOKALIZACJA<U+2028>  
Bardzo dobra lokalizacja:<U+2028>
- minuta pieszo do przystanku autobusowego,
2 minuty pieszo do przystanku tramwajowego Matejki,<U+2028>
- 3 minuty pieszo do Palmiarni,<U+2028>
- 2 minuty pieszo do Biedronki, minuta do żabki,
<U+2028>- ok. 10 minut pieszo do MTP i Ronda Kaponiery,<U+2028>
- 11 minut pieszo do Uniwersytetu Medycznego (2 przystanki tramwajem).

WYPOSAŻENIE
<U+2028>Kawalerka ma ok. 24 m2 i jest w pełni umeblowana. Kawalerka znajduję się na 3 piętrze.
W skład wyposażenia wchodzi:<U+2028>
- pralka,<U+2028>
- lodówka z zamrażalnikiem,<U+2028>
- rozkładana kanapa dwuosobowa,<U+2028>
- płyta indukcyjna,
<U+2028>- szafa,<U+2028>
- biurko z krzesłem,
<U+2028>- stolik

- fotel

OPŁATY<U+2028>
Cena wynajmu wynosi 1900 zł ze wszystkimi opłatami (również prądem, ogrzewaniem, wodą). Kaucja w takiej samej wysokości. <U+2028>Możliwość natychmiastowego wynajęcia, umowa na 12 miesięcy.<U+2028> 
Kontakt wiadomość prywatna.",577360793,14327889,703,"private","yes","price",1899,"kamienica",24,"one",1,NA,2020-02-13 20:33:45,FALSE
"kawalerka na wynajem
z pelnym wyposażeniem
od 15 stycznia 2020",577385232,1235549,323,"private","yes","price",1800,"blok",32,"one",350,NA,2020-01-04 12:41:34,FALSE
"kawalerka na wynajem wolna od 15 stycznia 2020 z miejscem postojowym",577386044,1235549,323,"private","yes","price",1800,"blok",32,"one",350,NA,2020-01-04 12:46:13,TRUE
"Wynajmę kawalerkę na Wildzie w pobliżu Rynku Wildeckiego. Kawalerka przeznaczona jest do wynajmu dla jednej osoby.
Istnieje możliwość wynajęcia również miejsca postojowego w hali garażowej (dodatkowy czynsz w wysokości 140 zł miesięcznie).
Do Avenidy i dworca 10 minut na pieszo. Do przystanku autobusu 171 i tramwaju nr 10 tylko 3 minuty. Do tramwajów linii 2 i 9 jedynie 7 minut.

Mieszkanie jest na ostatnim piętrze budynku o urokliwej architekturze. Cały budynek jest po generalnym remoncie. W budynku jest winda. Kawalerka jest świeżo wyremontowana i umeblowana. Wprowadzisz się do zupełnie nowego mieszkania, w którym wszystkie meble i sprzęty są nowe.

Kuchnia jest wyposażona w podstawowe naczynia, garnki, sztućce i sprzęty: czajnik elektryczny, lodówka, zmywarka, mikrofalówka, okap, płyta indukcyjna dwupalnikowa. Blat w kuchni jest kamienny. W kuchni jest również mały stół. 

W salonie jest stół, 4 krzesła, komoda, stylowe belki stropowe, a w korytarzu obszerna szafa typu komandor. Jeśli chcesz, wstawimy jeszcze regał lub biurko obok wiszącej komody, w zależności od Twoich preferencji.
W łazience jest pralka, pod umywalką szafka, nad sedesem dodatkowa szafka. 

W mieszkaniu są: suszarka na pranie, deska do prasowania i żelazko, odkurzacz, wiadro z mopem. 
Okna od strony wschodniej posiadają mocno zaciemniające rolety.",577404804,4778379,331,"private","yes","price",1450,"kamienica",24,"one",330,NA,2020-01-04 13:59:40,FALSE
"Do wynajęcia pokój (kawalerka) z własną, w pełni wyposażoną łazienką oraz dostępem do dużej kuchni, a także pralni! Mieszkanko znajduje się przy ulicy Strzeleckiej 18 w Poznaniu, tuż obok ulicy Półwiejskiej! Budynek jest całkowicie odrestaurowany i przystosowany do świetnych warunków mieszkalnych!

Oferta dotyczy kawalerko- pokoju dla jednej osoby, znajomych, bądź pary! Jest możliwość wynajmu bez mebli lub lekkiej zmiany wyposażenia!- Kwestia dogadania się! Mogę wstawić łóżko dla pary, bądź oddzielne dwa łóżka dwójki znajomych! Zdjęcia wystawione w ogłoszeniu są poglądowe, zostało mi kilka takich kawalerek! 

Asortyment pokoju:
-łóżko/a
-pojemna lodówka około 160 cm z zamrażarką !!- prywatna! 
-duży regał na książki,
-pojemna szafa,
-stół z krzesłami,
-wieszak na ubrania
-łazienka z umywalką, sedesem i prysznicem!! - prywatna!

Na piętrze dostępna jest otwarta i przestronna kuchnia wyposażona w mikrofale, dwie kuchenki elektryczne z piekarnikiem, czajnikiem. Dla mieszkańców dostępne jest pełne wyposażenie kuchni. Do dyspozycji znajdują się dwie pralki na piętrze. 

W najbliższej okolicy znajdują się: 
-Politechnika Poznańska Wydział Zarządzania 130 m,
-Kupiec Poznański 190 m, 
-Stary Browar 500 m,
-Stary Rynek 500 m,
-Półwiejska 350 m, 
-Wyższa Szkoła Logistyki 1,1 km,
-UAM Wydział Filologii 1,4 km, 
-Politechnika Poznańska 1,4 km,
-Malta 2 km, 
Komunikacja w okolicy:
tramwaj numer 2,9 z Placu Wiosny Ludów 150 m, 
tramwaj numer 5,13,15,16 z Wrocławskiej 250 m, 
autobus nocny numer 201 z Wrocławskiej 250 m, 

CENA: 1200 złotych plus media 200zł od osoby (prąd, ogrzewanie, woda, wywóz śmieci, a także bezprzewodowy, światłowodowy internet) 

KAUCJA: Kaucja zwrotna w kwocie jednomiesięcznych opłat.  

Kawalerka dostępna od zaraz!! 
Proszę o kontakt przez portal olx- możliwość oglądania od 08.01.2020r.",577433653,84338133,327,"business","yes","price",1200,"kamienica",20,"one",200,NA,2020-01-04 16:04:34,FALSE
"Do wynajęcia minikawalerka w Poznaniu na wildzie. Pod kamienicą znajduje się parking. Mieszkanie wyremontowane, wysoki standard. Blisko do lidla oraz przystanków tramwajowych i autobusowych. Prawie na przeciwko jest żabka.
Najem 1200 zł plus opłaty eksploatacyjne wynoszące około 200/250 zł.",577438214,258133953,331,"private","yes","price",1200,"kamienica",18,"one",1,NA,2020-02-09 16:38:11,FALSE
"Witam, mam do wynajęcia piękną nową kawalerkę na Świerczewie. Wolna od zaraz czynsz 1600+ opłaty woda+ prąd wg licznika. Bez innych ukrytych kosztów. Na wyposażeniu jest również nowa kanapa. Kontakt telefoniczny między 6-20 tel. 601776530
Gorąco polecam!",577453002,18772451,697,"private","yes","price",1600,"wolnostojacy",23,"one",1,NA,2020-01-04 17:18:37,TRUE
"Wynajmę mieszkanie w kompleksie ATANER przy ulicy Poznańskiej.
<U+2028>
Mieszkanie ma 42 metry kwadratowe oraz znajduje się na 2 piętrze. Składa się z salonu wraz z otwartym aneksem kuchennym, łazienki oraz pokoju. Balkon z widokiem na ulicę Poznańską.
<U+2028>
Bardzo blisko Rynku Jeżyckiego, ulicy Dąbrowskiego. Pieszy dystans do centrum miasta.
<U+2028>
Osiedle bezpieczne, monitorowane, całodobowa ochrona.
<U+2028>
Opłaty:
najem                               1600zł
oplata do współdzielni         480zł
gaz, prąd        około 100 zł co 2 msc
<U+2028>
kaucja 1600zł
<U+2028>
Istnieje również możliwość wykupienia miejsca parkingowego wraz z garażem.",577501313,71841464,325,"private","yes","price",1500,"blok",42,"one",480,NA,2020-01-04 21:31:03,FALSE
"Mam do wynajęcia od zaraz kawalerkę położoną w bloku na 2 piętrze przy ul. Św. Rocha.
Kawalerka składa się z kuchni, pokoju, łazienki oraz przedpokoju. Łącznie 27 metrów.
Kawalerka jest w  dobrym stanie. 
Jest odmalowana, kompletnie wyposażona, w tym w nową kabinę prysznicową oraz łóżko. 
W kuchni znajduje się zabudowa kuchenna (piekarnik, płyta gazowa, lodówka z zamrażalką w zabudowie, okap).
W łazience znajduje się pralka.
Kawalarka jest bardzo dobrze położona, tuż przy Dworcu Rataje, blisko Politechniki Poznańskiej oraz centrum handlowego Posnania. Blisko znajdują się sklepy spożywcze, poczta, itp.

Wynajem wynosi 1300 zł, plus opłaty za prąd oraz gaz wg wskazań licznika oraz czynsz do administracji (300 zł). 
W czynszu znajduje się zaliczka na wodę i ogrzewanie. 
Jedynie od osobistego zużycia zależy, czy będą doliczane dopłaty (jeszcze nigdy nie były).
W czynszu również znajduje się opłata za wywóz odpadów.
Wokół bloku założone są blokady parkingowe umożliwiające parkowanie dla mieszkańców bloku.

Kaucja 1600 zł.
Wynajem mieszkania dla osoby niepalącej.
Zwierzęta są akceptowane.
Wynajem mieszkania na okres min. 12 miesięcy od 1 marca 2020 r.
Możliwość obejrzenia mieszkania od 29 lutego 2020 r. od godz. 10:00.
Zainteresowanych proszę o kontakt telefoniczny.
Pośrednikom dziękuję.",577511146,547042483,713,"private","yes","arranged",1300,"blok",27,"one",300,NA,2020-02-23 08:24:38,FALSE
"Kawalerka na wynajem na nowoczesnym osiedlu w pobliżu ulicy Głogowskie. W odległości 100 metrów znajduje się przystanek tramwajowy oraz duży sklep. Mieszkanie jest umeblowane i posiada duży balkon. W budynku znajduje się winda.",577549888,61946404,697,"private","yes","arranged",1500,"blok",37,"one",350,NA,2020-01-05 11:28:29,FALSE
"Na wynajem czysta i zadbana kawalerka w centrum Poznania,
3 min od Rynku Jeżyckiego.

Lokal po generalnym remoncie z całkowicie nowymi instalacjami czeka na pierwszego najemce.

Kawalerka w pełni umeblowana i wyposażona w nową lodówkę oraz płytę indukcyjną.

Koszt najmu 1600 zł + opłaty za prąd, wodę,gaz itp. (ok. 300 zł).

Zapraszam do kontaktu telefonicznego pod nr. 602 889 341 .",577617493,63227074,325,"private","yes","price",1600,"kamienica",28,"one",1,NA,2020-01-05 15:34:44,FALSE
"Kawalerka na bezpiecznym, monitorowanym, zamkniętym osiedlu na Polance -> ul. Milczańska.

:: O mieszkaniu ::
 
- powierzchnia 33,70m2
- wysoki parter
- duży salon z aneksem kuchennym; w salonie rozkładana kanapa, stół, 4 krzesła, szafka rtv z półkami
- pomieszczenie gospodarcze przy kuchni
- duża loggia
- łazienka z wanną, wc, umywalką i pralką
- korytarz z 2 szafami z lustrem w zabudowie
 
Wewnętrzny skwer/ tren prywatny dla mieszkańców - zamykany na klucz.
Wjazd na osiedle tylko dla mieszkańców - szlaban na pilota.
Miejsca parkingowe przed blokiem dla mieszkańców osiedla.

:: Lokalizacja ::
 
Osiedle z doskonale rozwiniętą infrastrukturą: wiele punktów handlowo-usługowych (m.in. sklep spożywczy, sklep odzieżowy, fryzjer, ryneczek, restauracja, apteka, poczta, siłownia, plac zabaw itd.).
 
:: Odległości ::
 
- 5 minut pieszo do tramwaju i autobusu
- 10 minut pieszo GH Posnania i GH Malta
- 10 minut pieszo do Jeziora Malta i do parku Traszki Ratajskie

Czynsz administracyjny ok 350 zł
Prąd wg zużycia
Kaucja 1500 zł
 
Preferowane osoby nie palące, bez zwierząt.

Zapraszam na prezentację.",577665958,21117567,713,"business","yes","price",1500,"blok",34,"one",NA,60079875,2020-01-05 18:50:34,FALSE
"Wynajmę mieszkanie typu kawalerka.
Mieszkanie dostępne od 15.05.20r.
Koszt najmu: 1400 zł + prąd, gaz według wskazań licznika.
Kaucja 1400 zł.",577674852,4064045,323,"private","no","arranged",1400,"kamienica",39,"one",1,NA,2020-05-03 17:45:02,FALSE
"Witam serdecznie.

Mam do zaoferowania wynajem kawalerki o powierzchni 31m2. Nowe budownictwo. Mieszkanie znajduje się na ul. Saperskiej z łatwym dostępem do komunikacji miejskiej. Budynek wyposażony w windę. Wszelkich informacji udzielę pod numerem tel. 693300072",577677788,547514193,331,"private","yes","price",1300,"blok",31,"one",300,NA,2020-01-05 19:43:44,FALSE
"KAWALERKA - NOWSZE BUDOWNICTWO- RATAJE -
OSIEDLE RUSA- CHARTOWO TOWER- WOLNE OD ZARAZ! 

Polecam do wynajęcia NIEUMEBLOWANE mieszkanie znajdujące się w 18-piętrowym budynku o nazwie Chartowo Tower na poznańskich Ratajach. Mieszkanie znajduje się na VIII piętrze i posiada duży taras z pięknym widokiem na centrum Poznania od zachodniej strony świata!
Lokal dostępny od 1 lutego 2020 r. Bez mebli, bez pralki i lodówki. Zabudowa kuchenna na stanie, kuchenka elektryczna, brak gazu w budynku. Ogrzewanie z cieplika miejskiego, ciepła i zimna woda w czynszu administracyjnym. Dodatkowo prąd co 2 miesiące wg zużycia.
Do wynajęcia łącznie z miejscem postojowym na poziomie -2. Cena za lokal 1200 zł +ewentualnie100 zł miejsce postojowe + 450 zł czynsz administracyjny. Razem za całość co miesiąc: 1750 zł + prąd. Dodatkowym atutem jest okratowane pomieszczenie gospodarcze dostępne na oddzielnym poziomie- bez opłat. Polecam!
Osoba do kontaktu: 601 573 583 Sławek",577684910,7776611,323,"private","no","price",1200,"apartamentowiec",33,"one",450,NA,2020-03-05 10:43:17,FALSE
"Pokój o powierzchni 22m kw. oraz
kuchnia, łazienka i korytarz do samodzielnego użytkowania w domu z ogrodem.",577725626,387992558,707,"private","yes","price",900,"wolnostojacy",42,"one",400,NA,2020-01-26 17:47:52,FALSE
"Z przyczyn osobistych muszę opuścić przytulny apartament w centrum Poznania. Znajduje się on na ul. Serafitek dzielnica Rataje ( 1 min od przystanku tramwajowego, 3 min od Galerii Poznania, blisko trakt spacerowy nad Wartą oraz Jeziorem Maltańskim. Apartament składa się z pokoju, kuchni, łazienki oraz balkonu ( wszystko w pełni wyposażone ). Idealne dla jednej osoby lub pary. Umowa jest podpisana z biurem zarządzającym kilkoma apartamentami w tym bloku. Dostępne od zaraz.Nie ma żadnych ukrytych kosztów typu: prowizja dla biura, opłata notarialna itp. Cena ta jest obowiązująca dla osób posiadających  status studenta/ucznia. W innym przypadku należy doliczyć dodatkowy koszt 200 zł/miesiąc.",577777272,6439579,713,"business","yes","price",1550,"blok",19,"one",1,NA,2020-01-06 12:56:21,FALSE
"Zapraszam do wynajęcia kawalerki w świetnej lokalizacji!!

Mieszkanie jest całkowicie wyposażone, zadbane i przytulne:
-lodówka
-kuchenka gazowa z elektrycznym piekarnikiem
-pralka, suszarka,
-meble, kanapa, krzesła, fotel

Mieszkanie składa się z:
-pokoju - 20m2
-odrębnej kuchni- 8m2
-korytarza 3,5m2
-łazienki -3,5m2. 

CENA 1000zł+czynsz 500zł (w tym ogrzewanie, woda i śmieci) +  prąd i gaz  co drugi miesiąc ok.50zł /1 osoba; 100 zł/2 osoby;

I.	Połączenia komunikacyjne:

1.	Przystanki i linie tramwajowe:
-przystanek Zawady-300m/5min. linia 7
-przystanek Św. Michała 650m/8min-linie 6 i 8
-rondo Śródka-600m/ 7min.pieszo-linie 3,4,6,7,8,17
-3 min. z Ronda Śródki tramwajem na Stary Rynek
2.	Stacja PKP: Poznąń-Wschód (2km-7 min. autem, 20min. pieszo lub komunikacją miejską)
 
II.	Pobliskie atrakcje:
1.	Jezioro Maltańskie- 800m 11min. pieszo:
- Wakepark,
- Malta Ski,
- Park Linowy,
- knajpy, restauracja,
- place zabaw; 
2.	Termy Maltańskie- 2km
3.	Nowe Zoo
4.	Park Tysiąclecia-700m/8min.pieszo
5.	Galeria Malta (tramwajem 3 przystanki-5min)
6.	Galeria Posnania (tramwajem 3 przystanki-5min) 

III.	W pobliżu również:
-Szkoła podstawowa nr85 i przedszkole nr46
-Politechnika Poznańska
-Biedronka -300m
-Lidl-1 km
-Delikatesy, Apteka itp.

Osoby zainteresowane proszę o kontakt bezpośredni pod nr. tel. 727934238",577802985,18355469,763,"private","yes","price",1000,"blok",33,"one",500,NA,2020-01-06 14:13:18,FALSE
"Do wynajęcia od zaraz kawalerka o wielkości 32m2 - duży pokój z aneksem kuchennym, łazienka 4,5m2.

Mieszkanie na parterze z przynależnym miejscem parkingowym oraz terenem na posesji. 

Na wyposażeniu:
w pokoju: rozkładana kanapa, ława, regały, zabudowana szafa
w kuchni: stół i krzesła, lodówka, kuchenka elektryczna, mikrofalówka, talerze, szklaki, kubki, sztućce. W łazience prysznic, pralka

W oknach rolety zewnętrzne.

Mieszkanie tanie w eksploatacji. Koszt czynszy dla 1 osoby zawierający zaliczki na wodę i ogrzewanie  oraz śmieci to około 200 zł. Prąd wg. rachunku, internet w cenie.

Kaucja 2000zł

Mieszkanie na osiedlu uniwersyteckim - 5-10 min na pobliskie wydziały i kompleks sportowy, komunikacja miejska.",577813380,21056863,705,"private","yes","price",1400,"blok",32,"one",260,NA,2020-02-04 19:32:18,FALSE
"Do wynajęcia od lutego 2020r.
Mieszkanie w dzielnicy Górna Wilda,  na parterze z oknami od  wewnętrznej stony kamienicy. 
Kamienica ogrodzona z możliwością parkowania samochodu,

Mieszkanie składa się z kuchni  z jadalnią, salonu,  łazienki z WC, korytarza.

LOKALIZACJA
Kawalerka  znajduje się w centrum Poznania w  zrewitalizowanej kamienicy. W pobliżu dostęp do wszystkich najpotrzebniejszych placówek handlowo-usługowych, Restauracje. Lokalizacja jest też doskonale skomunikowana wszystkimi środkami transportu.

STANDARD I WYPOSAŻENIE:
Kuchnia wyposażona w sprzęt AGD (lodówka, piekarnik, płyta ceramiczna, okap). Łazienka z prysznicem , pralka.

OPŁATY:
Czynsz najmu: 1500 PLN
Opłaty za wodę, ogrzewanie:  350 PLN
Prąd : ok 80 PLN
Kaucja  : 1500 PLN",577813841,42992229,331,"private","yes","price",1500,"kamienica",35,"one",350,NA,2020-01-06 14:47:16,FALSE
