"","Description","Individual","District","RemoteId","ID","Price","Area","FlatDetails.RoomsNum","FlatDetails.Furnished","FlatDetails.Rent","FlatDetails.PriceIncludeRent","FlatDetails.Deposit","point","SellerInfo.ID","Title"
"25","Do wynajęcia kawalerka w nowszym bloku przy ul. Rataje.Świetnie skomunikowane miejsce.Mieszkanie jest bardzo jasne i ciepłe.Częściowo umeblowane , można część wyposażenia usunąć, można wstawić swoje meble.Cena najmu 1200zł + czynsz 305zł + prąd .","FALSE","462",NA,"60087685","1200","30","1","TRUE","305","FALSE","1500",359,"1334749","Kawalerka 30m2"
"26","Cześć,

Zachęcamy do wynajęcia przytulnej kawalerki w samym sercu poznańskich Jeżyc. Mieszkanie, podobnie jak cała kamienica, w której się znajduje, 3 lata temu przeszło generalny remont. Właśnie wtedy wpadło w nasze ręce i od razu postanowiliśmy urządzić w nim ciepłe miejsce, w którym dobrze będzie się mieszkać. Chcemy, żeby znalazło dobrą osobę, która zaopiekuje się nim tak, jak zrobilibyśmy to sami.
Kawalerka znajduje się na 3 piętrze odremontowanej kamienicy z początku XX wieku, położonej nieopodal Rynku Jeżyckiego, choć schowane przed gwarem miejskich ulic. Wokoło sporo fajnych miejsc, w których można coś zjeść, zrobić zakupy, łatwy i naprawdę szybki dojazd do centrum miasta. O samym mieszkaniu na pewno najwięcej powiedzą zdjęcia, jeszcze więcej - wizyta. Napomkniemy tylko, że:
- składa się z korytarza, salonu z aneksem kuchennym oraz łazienki;
- jest bardzo jasne, światło wpada do niego przez 3 okna;
- wyposażyliśmy je we wszystko, czego potrzeba by w nim mieszkać (ciepły salon, a w nim duża rozkładana sofa narożna na której wygodnie wyśpią się 2 osoby, nasiedzą zaś nawet 4, sprzęt kuchenny, łazienka z prysznicem i pralką);- dla wymagających czeka sporo miejsca do przechowywania (duża szafa wnękowa, dwie komody), a dla tych, którzy wolą więcej wolnego miejsca, do dyspozycji jest także komórka lokatorska na półpiętrze, która pomieści niepotrzebne na co dzień sprzęty domowe, rower, lub małego słonia, a także spory składzik w piwnicy;
- podłączenie do cieplika miejskiego pozwala zachować w mieszkaniu ciepło w okresie mrozów a jednocześnie nie topi zawartości portfela (mieszkaliśmy trochę w kamienicach i doskonale wiemy, jak w praktyce wygląda ogrzewanie wysokich pomieszczeń);
- jest naprawdę cicho i bezpiecznie (od ulicy oddziela nas zamknięty dziedziniec).
Zależy nam, żeby osobie, której powierzymy klucze do naszego mieszkania żyło się w nim naprawdę dobrze i żeby została w nim jak najdłużej, dlatego:- zawsze staramy się dbać o dobry kontakt, nasz telefon/email jest do stałej dyspozycji;
- mieszkamy w Poznaniu, dlatego nasza obecność w razie potrzeby nie będzie wymagać planowania z miesięcznym wyprzedzeniem;
- nigdy nie praktykowaliśmy niezapowiedzianych wizyt/kontroli/nalotów bombowych (i nie zamierzamy tego robić);
- jeżeli planujesz podzielić się kawałkiem podłogi/kanapy ze zwierzakiem, w pełni to rozumiemy (sami mamy członka rodziny na czterech nogach);
Wszystkie warunki najmu podaliśmy w parametrach ogłoszenia, ale na wszelki wypadek:
- czynsz najmu: 1600zł
- kaucja zwrotna: 2000zł
- czynsz administracyjny: 454,91zł (w tym opłaty za ogrzewanie)
- prąd: wg zużycia
- gaz: brak (kuchnia zasilana prądem)
- internet: możliwość podłączenia na własną rękę
- wolne od: zaraz :)

Jeśli czujesz, że te słowa skierowane są właśnie do Ciebie, wnętrze ze zdjęć wysyła Ci sekretne sygnały z prośbą o spotkanie i szukasz miejsca na dłużej niż kilka miesięcy, zadzwoń i umów się z nami na Jeżycach!
Pozdrawiamy,
Justyna i Piotr","TRUE","462",NA,"60087715","1600","31.5","1","TRUE","454","FALSE","2000",359,"1483681","Kawalerka przy Rynku Jeżyckim / Studio flat"
"27","Kawalerka przy ul. Polanka na wynajem. Mieszkanie składa się z salonu oddzielonego ścianką od kuchni, łazienki z wc oraz przedpokoju. Z pokoju wyjście na loggie.W pełni umeblowane. W kuchni meble w zabudowie+ kuchenka elektryczna z piekarnikiem, okap i lodówka. Łazienka wyposażona w wannę z zamontowaną ścianką umożliwiającą swobodne korzystanie z prysznica. Kawalerka będzie świeżo odmalowana. Mieszkanie tylko dla pracujących Najemców bez zwierząt. Do zamieszkania od początku lutego.Koszty: 1300 zł. najem + czynsz ok. 300zł + prąd. Kaucja 1500. Umowa najmu na rok.Oferta biura nieruchomości. Pobieramy prowizję.","FALSE","462","1054/4164/OMW","60087759","1300","36.7","1","FALSE","0","FALSE","0",359,"114211","Mieszkanie, 36,70 m², Poznań"
"28","Polecam na wynajem atrakcyjną kawalerkę zlokalizowaną w nowym apartamentowcu przy ul. Wenecjańskiej.Budynek to nowy ENERGOOSZCZĘDNY apartamentowiec z 2015r.&nbsp;zaprojektowany przez Piotra Barełkowskiego (architekt Starego Browaru).&nbsp;Lokal o pow. 32m2 składa się z pokoju z aneksem kuchennym, łazienki, przedpokoju z szafą typu komandor oraz balkonu.Apartament w pełni wyposażony i bardzo gustownie zaaranżowany, a znajduje się na 1 piętrze z widokiem na stare koryto Warty oraz stare miasto z wieżą ratusza!!&nbsp;Na dachu budynku znajduje się taras widokowy z dostępem dla mieszkańców.&nbsp;W budynku monitoring, ochrona 24h, 2 windy, teren ogrodzony.&nbsp;koszty: 1650zł plus czynsz ok 320zł (w tym woda, ogrzewanie, opłaty, śmieci) plus prąd&nbsp;przy umowie na min. rok jest możliwa negocjacja cenyWOLNE OD LUTEGOkontakt: 509572910&nbsp;&nbsp;-Oferta znajduje się pod opieką pośrednika z nr licencji 22121. Powyższy opis ma charakter informacyjny i nie stanowi oferty w rozumieniu przepisów art. 66 Â§ 1. Kodeksu Cywilnego. Nasze biuro prowadzi również doradztwo prawne oraz finansowe.  ","FALSE","462","IRH-MW-5330","60088654","1650","32","1","FALSE","320","FALSE","0",359,"1471639","kawalerka w centrum Wenecjańska"
"29","Poznań, ul. Podgórze Wynajmę bardzo ładną kawalerkę w nowym apartamentowcu w ścisłym centrum Poznania.Metraż: 38 m kw.Usytuowanie na 1 piętrze w budynku z windą.Rozkład:salon, oddzielna kuchnia ( z oknem ), łazienka, korytarz.Standard:W pokoju rozkładana kanapa, na podłodze panele, kuchnia umeblowana z  wyposażoniem AGD ( płyta elektryczna, piekarnik, okap, lodówka, brak zmywarki ). Okna z roletami sterowanymi elektrycznie wychodzące na dziedziniec od strony wschodniej. Łazienka z kabiną prysznicową, na wyposażeniu jest również pralka; w korytarzu szafa typu &quot; komandor &quot;&apos;.Do mieszkania przynależy loggia.Atrakcyjna kwota najmu: 1600 pln + prąd.Przy podpisaniu umowy najmu okazjonalnego wymagana jest jednomiesięczna kaucja i jednorazowa prowizja dla biura w wys. 1000 pln.WyłącznośćKontakt do maklera:tel. 603 55 96 19e-mail: ROYAL SOLUTIONS POZNAŃTreść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.","FALSE","462","351","60088973","1600","38","1","FALSE","0","FALSE","1600",359,"2506704","Ładna kawalerka w scislym centrum Poznania"
"30","Kawalerka rondo Jana Nowaka Jeziorańskiego dla 1 osoby
Idealne dla studentów Uniwersytetu Medycznego
Czynsz: 950zł + opłaty
","TRUE","462",NA,"60089206","950","28","1","TRUE","0","FALSE","0",359,"391927","Kawalerka rondo Jana Nowaka Jeziorańskiego (1os)"
"31","NIEZALEŻNA KAWALERKA DO WYNAJĘCIA POZNAŃ ŚWIERCZEWO&nbsp; ul.STRYKOWSKA&nbsp;&nbsp;Oferta skierowana do os&oacute;b pracujących, singli czy par, także student&oacute;w pracujących (umowa, kontrakt, działalność).&nbsp;Preferowany wynajem bez zwierząt.Mieszkanie o powierzchni&nbsp; około 26&nbsp;m2, położone jest na pierwszyn piętrze&nbsp;budynku jednorodzinnego wolnostojącego położonego w Poznaniu przy ul. Strykowskiej (niedaleko ul. Głogowska, ul. Ostatnia, ul. Leszczyńska, ul. Komornicka )OPIS TECHNICZNY:Budynek w dobrym stanie technicznym, klatka schodowa utrzymana w dobrym stanie.Mieszkanie składa się z jednego POKOJU z ANEKSEM KUCHENNYM ok 16 m2 , pokoju o powierzchni ok 7 m2&nbsp; ORAZ ŁAZIENKI z kabiną prysznicową i małego korytarzyka.Mieszkanie umeblowane, gotowe do wprowadzenia nowego najemcy.Wolne od zarazUmowa na czas nieokreślony z jednomiesięcznym okresem wypowiedzeniaWYPOSAŻENIE W pokoju st&oacute;ł, dwa fotele, komoda, aneks kuchenny, lod&oacute;wka, kuchenka elektryczna dwupalnikowa. W mniejszym pokoju ł&oacute;żko - kanapa rozkładana, szafa typu Komandor.&nbsp;W budynku znajduje się 5 mieszkań, wszystkie zamieszkałe, bez właściciela.Do dyzpozycji najemc&oacute;w pralka w podziemiu budynku oraz suszarnia. Oczywiście r&oacute;wnież korzystanie z ogrodu (odpoczynek czy suszenie ubrań) oraz możliwość grillowania.&nbsp;Ponadto na korytarzu możiwość pozostawienia rower&oacute;w, parkowanie samochodu na terenie posesji.&nbsp;Niedaleko znajduje się przystanek autobusowy, do centrum dojazd ok. 20 minut.OPŁATY ZWIĄZANE Z UTRZYMANIEM MIESZKANIA:Najem: 1150 zł, w tym ogrzewanie, woda i śmieci&nbsp;Dodatkowo prąd wg. licznika - płatny co miesiąc&nbsp;- telewizja naziemna w pokoju&nbsp;- internet we własnym zakresie+ kaucja zwrotna w wysokości jednomiesięcznego&nbsp; czynszu tj. 1150 zł+ jednorazowe wynagrodzenie dla biura nieruchomości w wysokości czynszu najmu tj.575 złATUTY MIESZKANIA:1.Stałe koszty utrzymania2. Możliwość parkowania samochodu na posesji.3. Doskonała lokalizacja4. Mieszkanie w budynku jednorodzinnym i możliwość korzystania z ogroduKontakt: Agnieszka KrupaTel.: +48 501 077 420Mail: Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa licencja nr 16602Inne ofertyPośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Agnieszka Krupa (licencja nr: 16602) ","FALSE","462","KRP-MW-17882","60089592","1150","26","1","FALSE","0","FALSE","1150",359,"902418","Niezależna Kawalerka W Domu Jednorodzinnym"
"32","Oferuję na wynajem śliczną, słoneczną kawalerkę, idealnie zlokalizowaną przy ul. Naramowickiej w Poznaniu.Mieszkanie położone ma 1 piętrze w niskim bloku. Nowoczesny dziedziniec, spokojna okolica.Na powierzchnię 30 m2 składają się:- korytarz (z dużą szafą)- pokój z odseparowanym aneksem kuchennym- łazienka z wcDodatkowo przestronny balkon.W mieszkaniu okna PCV oraz plisy. Na podłodze w pokoju panele, w kuchni, łazience i korytarzu - płytki.Mieszkanie czyste, zadbane, w pełni wyposażone, gotowe do wprowadzenia.LOKALIZACJA:W okolicy znajdują się przystanki autobusowe linii 51, 44, 911, 67, 47, 46, 69, szybki dojazd do miasta oraz do Kampusu Morasko. Bardzo łatwy dojazd do PESTKI.W sąsiedztwie znajdują się liczne sklepy oraz markety (Biedronka, Tesco, Lidl). Ponadto - żłobki, przedszkola, szkoły.Idealne dla studenta.WARUNKI UMOWY:- koszt najmu - 1200 zł + czynsz do wspólnoty (ok. 440 zł) + opłaty za media- wymagana kaucja - 1500 zł- umowa na czas określony (min. 1 rok z możliwością przedłużenia)Kontakt i prezentacja: Mariola Piekarczyk, tel. 795 595 155Wszelkie informacje zamieszczone na niniejszej stronie internetowej nie stanowią oferty w rozumieniu przepisów prawa cywilnego. Ze względu na okoliczność, iż powyższe informacje pochodzą od osób trzecich i część z nich nie zawsze daje się zweryfikować firma nie ponosi odpowiedzialności za ich dokładność, kompletność i aktualność. ","FALSE","462","21320061","60089815","1200","30","1","FALSE","0","FALSE","0",359,"3772587","mieszkanie na wynajem"
"33","Polecam na wynajem uroczą kawalerkę położoną w kamienicy zlokalizowanej na ul. Żupańskiego (około 500 metrów od Starego Browaru).  Avenida - pieszo 10 minut.

Tuż obok Politechnika, WSB, Uniwersytet Ekonomiczny, AWF.

Kawalerka po generalnym remoncie! Mieszkanie będzie dostępne od połowy lutego. Mieszkanie jest w pełni i estetycznie wyposażone i umeblowane. Wykończenie w modnych i gustownych kolorach (biel, szary, grafit).

Pięknie wyeksponowane naturalne cegły. 

Wszystkie instalacje w całym budynku nowe.  
OGRZEWANIE MIEJSKIE - ciepło.  Pięknie zrewitalizowana kamienica - najładniejsza w okolicy. 

UWAGA: mieszkanie zostało przygotowane dla komfortowego mieszkania przez 1 osobę. Oznacza to, że wynajem jest dla 1 osoby.

WYPOSAŻENIE:

ODDZIELNA KUCHNIA z oknem: szafki w zabudowie stolarskiej na wymiar, płyta elektryczna, piekarnik, pochłaniacz, lodówka z zamrażarką, zlew, zmywarka, czajnik.

Pokój: rozkładana kanapa, stół z krzesłami, komody, szafa stolarska na wymiar

Łazienka: kabina prysznicowa, pralka, toaleta, umywalka.

LOKALIZACJA
Idealna lokalizacja, parę kroków od przystanku tramwajowego.  Spokojnym krokiem do Starego Browaru i Avenidy ok. 5 minut.

OPŁATY
Miesięczny koszt wynajmu: 1.900 zł.  Cena stała i niezmienna.  Obejmuje WSZYSTKIE koszty eksploatacyjne (tj. prąd, wodę, ogrzewanie). 

Mieszkanie wynajmuję bezpośrednio tak więc nie ma żadnej opłaty dodatkowej (np. prowizji dla pośrednika) poza kaucją.","TRUE","462",NA,"60091788","1500","26","1","TRUE","400","FALSE","0",358,"4179828","Kawalerka super standard bezpośrednio"
"34","Polecam do wynajęcia kawalerkę o powierzchni 20 mkw, znajdującą się na I piętrze w I piętrowym domu jednorodzinnym na Grunwaldzie, przy ul. SwobodaMieszkanie składa się z:1. Dużego pokoju 15mkw2. Aneksu kuchennego3. Łazienki4. BalkonuMieszkanie w pełni umeblowane i wyposażone. Duży pokój -  dwuosobowa kanapa rozkładana Aneks kuchenny z niezbędnym wyposażeniem i lodówką  duża szafa stojąca i szafki wiszące Łazienka-  duża narożna wanna / wc Balkon - od strony ogroduKoszty:Koszty najmu: 1290złCzynsz: ok.200 zł + prąd i woda według zużyciaKaucja: 1490 złProwizja dla biuraKaucja: 1290 złKontakt:AGMA HOUSEIgor Szymanowskitel: 795 632 602Oferta znajduje się pod opieką pośrednika z nr licencji 23850.Powyższy opis ma charakter informacyjny i nie stanowi oferty w rozumieniu przepisów art.66 § 1. Kodeksu Cywilnego.","FALSE","462","10391013","60093091","1290","20","1","FALSE","200","FALSE","0",358,"2980231","Atrakcyjna kawalerka, Grunwald"
"35","Polecam na wynajem bardzo atrakcyjną i nietuzinkową nieruchomość - mieszkanie/kawalerka wraz z antresolą zlokalizowaną w samym centrum Poznania przy ul. Bóżniczej.Mieszkanie o pow. użytowej 30m2, ale wraz z antresolą mamy w sumie 45m2 na co składają się: pokój, aneks kuchenny, łazienka, korytarz oraz antresola.Mieszkanie zupełnie nowe i wcześniej niezamieszkałe!!Pełne wyposażenie w sprzęty oraz AGD, a także sofa, stół, krzesła i materac, które zostały zamówione i będą zamontowane do końca stycznia.Osiedle to nowa inwestycja deweloperska &quot;Manufaktura&quot;, całość ogrodzona, monitorowana oraz chroniona.Doskonałe położenie - 200m od Starego Miasta, 500m park Cytadela, 500m tereny nad Wartą - SAMO CENTRUM POZNANIA!!koszty:2100 czynsz najmu + 300zł czynsz administracyjny ( w tym m.in. ogrzewanie miejskie, woda, śmieci itp)150zł miejsce w hali garażowej + 100zł opłata administracyjna za miejsce.przy umowie na min. 12 miesięcy możliwa negocjacja cenykontakt509572910&nbsp;-Oferta znajduje się pod opieką pośrednika z nr licencji 22121. Powyższy opis ma charakter informacyjny i nie stanowi oferty w rozumieniu przepisów art. 66 Â§ 1. Kodeksu Cywilnego. Nasze biuro prowadzi również doradztwo prawne oraz finansowe.  ","FALSE","462","IRH-MW-5332","60093450","2100","30","1","FALSE","300","FALSE","0",358,"1471639","wyjątkowa kawalerka z antresolą w samym centrum"
"36","Polecam na wynajem bardzo atrakcyjną i nietuzinkową nieruchomość - mieszkanie/kawalerka wraz z antresolą zlokalizowaną w samym centrum Poznania przy ul. Bóżniczej.Mieszkanie o pow. użytowej 30m2, ale wraz z antresolą mamy w sumie 45m2 na co składają się: pokój, aneks kuchenny, łazienka, korytarz oraz antresola.Mieszkanie zupełnie nowe i wcześniej niezamieszkałe!!Pełne wyposażenie w sprzęty oraz AGD, a także sofa, stół, krzesła i materac, które zostały zamówione i będą zamontowane do końca stycznia.Osiedle to nowa inwestycja deweloperska &quot;Manufaktura&quot;, całość ogrodzona, monitorowana oraz chroniona.Doskonałe położenie - 200m od Starego Miasta, 500m park Cytadela, 500m tereny nad Wartą - SAMO CENTRUM POZNANIA!!koszty:2100 czynsz najmu + 300zł czynsz administracyjny ( w tym m.in. ogrzewanie miejskie, woda, śmieci itp)150zł miejsce w hali garażowej + 100zł opłata administracyjna za miejsce.przy umowie na min. 12 miesięcy możliwa negocjacja cenykontakt509572910&nbsp;-Oferta znajduje się pod opieką pośrednika z nr licencji 22121. Powyższy opis ma charakter informacyjny i nie stanowi oferty w rozumieniu przepisów art. 66 Â§ 1. Kodeksu Cywilnego. Nasze biuro prowadzi również doradztwo prawne oraz finansowe.  ","FALSE","462","IRH-MW-5333","60093453","2100","30","2","FALSE","300","FALSE","0",358,"1471639","wyjątkowe mieszkanie z antresolą w samym centrum"
"37","NIEZALEŻNA KAWALERKA DO WYNAJĘCIA POZNAŃ ŚWIERCZEWO ul.Mikołowska - niedaleko kościołaOferta skierowana do os&oacute;b pracujących, singli czy par, także student&oacute;w pracujących (umowa, kontrakt, działalność).Preferowany wynajem bez zwierząt.Mieszkanie o powierzchni około 29&nbsp;m2, położone jest na drugim&nbsp; piętrze budynku jednorodzinnego wolnostojącego położonego w Poznaniu przy ul. Mikołowskiej (niedaleko ul. Głogowska, ul. Ostatnia, ul. Leszczyńska, ul. Komornicka )OPIS TECHNICZNY:Budynek w dobrym stanie technicznym, klatka schodowa utrzymana w dobrym stanie.Mieszkanie składa się z jednego POKOJU z ANEKSEM KUCHENNYM ok 20 m2 , dużej ŁAZIENKI z wanną. Jedno mieszkanie na piętrze, na zewnątrz możliwość pozostawienia kurtki czy but&oacute;w. Okna od strony ogrodu.Mieszkanie umeblowane, gotowe do wprowadzenia nowego najemcy.Wolne od zarazUmowa na czas nieokreślony z jednomiesięcznym okresem wypowiedzeniaWYPOSAŻENIE W pokoju biurko, st&oacute;ł, ł&oacute;żko - narożnik, aneks kuchenny, lod&oacute;wka, kuchenka elektryczna dwupalnikowa,&nbsp; szafa typu Komandor.W budynku znajduje się 6 mieszkań, wszystkie zamieszkałe, bez właściciela.Do dyzpozycji najemc&oacute;w pralka w podziemiu budynku oraz suszarnia. Oczywiście r&oacute;wnież możliwość korzystania z ogrodu (odpoczynek czy suszenie ubrań) oraz możliwość grillowania.Ponadto na dolnym korytarzu możiwość pozostawienia rower&oacute;w, parkowanie samochodu na ulicy -&nbsp; obok posesji.Niedaleko znajduje się przystanek autobusowy, do centrum dojazd ok. 20 minut.OPŁATY ZWIĄZANE Z UTRZYMANIEM MIESZKANIA:Najem: 1150 zł, w tym ogrzewanie, woda i śmieci Dodatkowo prąd wg. licznika - płatny do miesiąc- telewizja naziemna w pokoju, internet we własnym zakresie+ kaucja zwrotna w wysokości jednomiesięcznego czynszu tj. 1150 zł+ jednorazowe wynagrodzenie dla biura nieruchomości w wysokości czynszu najmu tj.575 złATUTY MIESZKANIA:1.Stałe koszty utrzymania2. Spokojna okolica, możliwość zaparkowania samochodu przy budynku3. Doskonała lokalizacja4. Mieszkanie w budynku jednorodzinnym i możliwość korzystania z ogroduKontakt: Agnieszka KrupaTel.: +48 501 077 420Mail: Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa licencja nr 16602Inne ofertyPośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Agnieszka Krupa (licencja nr: 16602) ","FALSE","462","KRP-MW-17883","60093463","1150","29","1","FALSE","0","FALSE","0",358,"902418","Kawalerka W Domu Jednorodzinnym Świerczewo"
